beta,alpha_pos_risk_good,alpha_neg_risk_good,alpha_pos_risk_bad,alpha_neg_risk_bad
25.4248878338768,0.936938228455756,0.649937029816199,0.784628518298414,0.172829946439632
15.9521154029741,0.608064615867504,0.0757756901015533,0.486627663144454,0.706248735998151
18.3194705632067,0.900545213097961,0.946037275425186,0.18128856558092,0.444374568463416
11.0097524793929,0.571964769607401,0.339812238113548,0.081148791194507,0.0858473299607553
11.8869702273584,0.785616612551264,0.992622756044892,0.7912521271532,0.0268077596819206
26.7284890391339,0.494690742371849,0.111422210313046,0.581890274192698,0.0615275565453082
15.475833096141,0.264034288276955,0.76667716457524,0.0290027098992863,0.449019619013091
27.9759123078232,0.658796702624104,0.800754357748984,0.0867447810540364,0.490511279542311
17.8342288221276,0.561126800071733,0.886531311363571,0.730683626663709,0.0216660787484144
6.6761894130375,0.65769103039645,0.92698068908948,0.302303299420219,0.477159913387336
24.3272809484768,0.2273187856268,0.448121943578999,0.868058375197561,0.844565904761041
5.41874456963338,0.890955769595695,0.656897171381826,0.637795022132195,0.311028713570287
7.12550110799404,0.00201535069566164,0.00215840351571825,0.27162464638032,0.0366617652782184
1.12470693222328,0.894981591892668,0.247500004702636,0.983962345878148,0.926538360394144
26.3563514079424,0.905683240968763,0.747327457062864,0.35271110641065,0.335168817541859
1.8394352882999,0.959544159871216,0.319709129761494,0.451135499692753,0.45463066147796
1.55469874340399,0.772611157436514,0.563281189170786,0.925113995397795,0.781272747349258
13.0062443806749,0.449399052666245,0.976052861234563,0.532629217042776,0.422336715950888
2.12093874071638,0.650585730863937,0.811696964529832,0.300917444719378,0.638040952063015
8.59131265518383,0.976203773147965,0.293283858068234,0.189555054766015,0.418353790454652
3.70303335748821,0.93024267563431,0.164602164769202,0.855218906162317,0.272700503998385
4.62690141717064,0.114178745161561,0.913046666771685,0.957532487679659,0.267279706803709
12.6721624501295,0.0601180498287257,0.760183741387584,0.119594744171263,0.811908769672212
22.6623990165418,0.174949146279112,0.620027887709984,0.324196799929192,0.627079570564169
15.4495085869257,0.284017377470168,0.708552735401894,0.959557475134088,0.124881180202841
5.46561072325195,0.404617008443723,0.372911674492937,0.898820940968788,0.219399937391466
3.70718475447591,0.250817865419224,0.857028397395567,0.527502397639196,0.959281549859216
10.0258830348296,0.0668075754857748,0.717067952189596,0.692716553039636,0.195444265821917
4.22091977654426,0.213731956866131,0.182809117254732,0.212031398338239,0.775089861878194
23.0065104815111,0.270034773351669,0.883227548693098,0.614806924355588,0.0448399740557941
12.0806104561532,0.43760929216713,0.931272377850001,0.954041825743651,0.066554089746381
13.6722339253187,0.239971580061394,0.75828668896806,0.179204279299388,0.492600479409887
14.2127685362388,0.04471627350436,0.651945656908724,0.0761027710965519,0.0842146800269461
13.6357498380486,0.623876737578044,0.0374607027847325,0.80313192709852,0.595010509463707
8.95172030905077,0.921783100819904,0.139206421785582,0.918939281795937,0.990128648212239
12.8212988873389,0.403745047278758,0.981387654982439,0.310054796808845,0.204215184358463
4.01373082273111,0.071511635107668,0.628335947473816,0.275152164993249,0.0135211634230672
29.2138687841603,0.481536970237334,0.276507353493059,0.458921580148933,0.53136486867299
3.95124539395021,0.0804854381769394,0.533740469920455,0.590318608448702,0.138664556464957
13.7097261326047,0.29343834633702,0.0396582084775595,0.560316904758141,0.958291529805517
13.8491350665503,0.58284236155588,0.0451601940762063,0.912122102821776,0.968067171827732
6.89494456661465,0.0959126190818979,0.764097635964501,0.939014769774801,0.950395871021541
22.8824883794661,0.367391302858449,0.388676147331884,0.848132735056839,0.164223515781329
3.16562574282513,0.0263520325254676,0.718769641098538,0.117011885631119,0.357178228032582
23.7579891224535,0.634690671206047,0.23849989656029,0.526829974530688,0.00839451779085907
24.3039052661099,0.146798874397175,0.711954504703088,0.414938934222104,0.41326761608502
16.0845661710785,0.927915583615811,0.142877648951006,0.238039648910963,0.989048168536378
23.9854516303771,0.255268810471774,0.832607665498023,0.0214121107143623,0.246684294667853
14.8991112236968,0.39551546072884,0.872711372773875,0.673462055724339,0.5500740390418
12.8585346088673,0.656614106136518,0.172651050552044,0.729889022996243,0.464657002325985
7.84387635211137,0.485322150317643,0.0974325796343063,0.631999398569872,0.637794034017646
9.26324750265121,0.536711406581297,0.417163312200329,0.47597805640086,0.424080205557028
21.5494247159439,0.655335403726263,0.679617697523446,0.258380428963736,0.124259630627113
20.6847630216832,0.0565890497954479,0.150261040500428,0.0570546002090873,0.0406378287771847
4.2363261532286,0.363250377248105,0.181017633381464,0.748865851129059,0.784239626247666
4.45186488497376,0.596449193521116,0.364738041433251,0.930959659804217,0.78500968190267
3.54515877326096,0.13112512459193,0.0194155784431282,0.947601502649699,0.152508380844548
18.2418956374674,0.446161859161545,0.628101433099579,0.751826696135036,0.0204847204093427
20.5730402884285,0.219759144108908,0.639041945159262,0.134171664474824,0.00736026980802599
2.35990435769271,0.936484979332877,0.171950197409161,0.768796058755573,0.530196238568395
6.76705476825717,0.35892119007328,0.225895053601917,0.201501278584184,0.989406391288171
0.615435546308165,0.966410368581531,0.973307347497981,0.538218100120055,0.78924066057873
22.3308268286476,0.467099412807075,0.775839526109824,0.191664364668827,0.410870994055158
12.9609663948978,0.954556311368756,0.471410995987451,0.675033769382784,0.06754903014397
12.6579635689088,0.811085282077744,0.917843519518775,0.329121314507104,0.760769763836253
2.23758181267309,0.831714112087892,0.0338528405752335,0.36835175652149,0.900590309694518
8.47708469246966,0.57439841506773,0.599215981687085,0.597880309372784,0.0120301673230349
17.3583357650046,0.685893065599196,0.972868734001278,0.344217859017465,0.615873028212404
25.9748195868185,0.17558530942948,0.187134009353269,0.511095661581133,0.495606069547323
15.0623339509069,0.335649308098236,0.796132749659731,0.71906984488307,0.997080442968082
8.9044762756643,0.771835743947992,0.247004250279229,0.750181068144696,0.456383735235943
22.2967281341235,0.105945783204211,0.25206832061404,0.140261953167861,0.593297675934359
12.5295620037962,0.447407519843918,0.0152358450036621,0.306681528016544,0.237563587281944
10.6097500995733,0.41284466486919,0.550305581235199,0.919516427161855,0.653278510566218
18.3697027753677,0.981912392833796,0.306881458677775,0.741944746225271,0.0277551030597607
18.5361464009136,0.0368397735403006,0.625174762909404,0.00403324967745847,0.375669177179732
27.9023898018908,0.807887049825843,0.176348416130448,0.347589847599089,0.803539721478397
7.26100363972113,0.932976784508659,0.295517948915563,0.302937871630224,0.743599506149521
14.0441154691952,0.159534418278168,0.697937102268334,0.345140470014884,0.895258849846575
10.2416705590088,0.833191266030546,0.765580044219243,0.502377693010787,0.84887506980074
7.59146064512201,0.0337071661423487,0.602763781657701,0.334348598471754,0.875174212774828
1.71109340205243,0.42725493645572,0.3532009214642,0.74398499666308,0.551321950515043
21.9140585851366,0.0090550644745744,0.175549262108349,0.365586079195763,0.763040918868725
16.1123664756707,0.281912946608092,0.751492334120953,0.541603099066941,0.131871656302704
13.6367211618373,0.934087434075247,0.919483337737643,0.154379586416137,0.564053453341041
6.63139451839173,0.984085329075887,0.758163692959765,0.447214420976636,0.177939182691779
14.5894039367716,0.253362693643235,0.512879429006718,0.907860229038352,0.65314443154281
29.9999978583485,0.637231363956838,0.727672880678976,0.363289006647025,0.533456669663674
13.8068464031999,0.179262899311038,0.567192668594004,0.855736273326409,0.111596120904221
3.17171553366256,0.487921853717107,0.563630628657168,0.140629216052921,0.955686661293215
5.63348607674052,0.153367963392971,0.955198543486245,0.0632896386972998,0.696492156443734
25.4415225250577,0.736567773624737,0.35083626398915,0.108717404493129,0.293158713613514
19.3813588713718,0.940370436514135,0.0788746146081225,0.865784066316579,0.219996935033209
17.3082381730538,0.938632473572475,0.911657680138755,0.773570806364276,0.0602631143254811
5.09198862545885,0.533743533500222,0.710856434069908,0.568948309494,0.0102097682089435
23.1500051367987,0.958813519333529,0.596697377382226,0.724161429321336,0.898927330238025
15.3745821969344,0.696928424175472,0.157994764751905,0.74264501285161,0.683554955762903
21.0712836451911,0.905139018069314,0.980843895691812,0.812945427820937,0.208918889924659
16.3702752133718,0.911480851899565,0.952771741091101,0.0966023642162487,0.655834862107993
4.39669228459612,0.907329607075222,0.794424105666108,0.534765326417717,0.863586711671393
24.781470496368,0.693768608852154,0.694957664295493,0.857852933735899,0.765068463300739
22.6472129977489,0.122346800768039,0.98165524187085,0.422038096276216,0.803181871220585
7.21864829678352,0.438277955044582,0.454540781516058,0.229554587227365,0.668900351212824
18.6041429471463,0.564650620279633,0.45669512830595,0.662007383273668,0.0332350435139475
20.7948963209038,0.863911042123037,0.889756322578071,0.61471469172308,0.51189798781719
17.1738027767707,0.942084855439325,0.997041195593767,0.851002965949245,0.193555624730813
12.518001443323,0.743214090212482,0.0423304811644446,0.441331713796741,0.795689526006537
29.9999984020464,0.919695537055531,0.516381258174314,0.0781135353564525,0.427020199729778
13.7951022000978,0.00306762165110358,0.789600126287137,0.314946442831667,0.702610286318227
15.5806547780868,0.658234120261095,0.85385431954483,0.285993420522452,0.988302996631849
18.0670587521122,0.229354369983198,0.473845589347789,0.261960294420935,0.0578483895860963
20.0042775442795,0.820683951027576,0.270927919483435,0.650544203191344,0.0209791436368863
15.1270528454771,0.954247188760751,0.484343107738078,0.00748921354622106,0.837968513952792
18.4695210565903,0.548989669746098,0.521579597598059,0.449287889653858,0.863210817477079
14.5492469491115,0.324477907697689,0.365792199973639,0.955470238286269,0.496393879869578
5.68640652162997,0.30618324121496,0.255269220076817,0.586762473578888,0.139865589483259
22.3754715517828,0.604167584703248,0.495198403244691,0.9610215001612,0.98444151438645
8.76112815240103,0.238256863815248,0.575679703299903,0.552167699308636,0.0586968488985891
3.9379068201278,0.317905158395886,0.525434790781745,0.505673484198343,0.0975157136793336
0.511488953834419,0.237078804683429,0.302988741091248,0.0833401896395864,0.366669478312647
13.2124937345355,0.517300443668299,0.877017934679718,0.363573736188314,0.789490150348903
17.7953538222088,0.539277212103003,0.672946307450215,0.507462885573227,0.132162742593154
10.2296302161894,0.253117931916391,0.930980859045532,0.0401511889844575,0.519527906735373
6.87188308664095,0.830387971420229,0.0790308656782441,0.986328722962946,0.153696059623281
16.8843446253152,0.425117567397218,0.855366493729243,0.462371625837951,0.355919775056508
13.2503193534598,0.780563748285937,0.0968614526866915,0.820326672516577,0.485642408898527
8.29700210707859,0.894107328529932,0.0623844558631801,0.422715063818872,0.439620888916297
